X,Y,Z,ENERGY VALUE
45,7,87,-1.0
45,7,88,-1.0
45,7,89,-1.0
45,7,90,-1.0
45,7,91,-1.0
45,7,92,-1.0
45,7,93,-1.0
45,7,94,-1.0
45,7,95,-1.0
45,8,76,173695.73429738404
45,8,77,162454.37650151207
45,8,78,-1.0
45,8,79,-1.0
45,8,80,-1.0
45,8,81,-1.0
45,8,82,-1.0
45,8,83,-1.0
45,8,84,-1.0
45,8,85,-1.0
45,8,86,-1.0
45,8,87,-1.0
45,8,88,-1.0
45,8,89,-1.0
45,8,90,-1.0
45,8,91,-1.0
45,8,92,-1.0
45,8,93,-1.0
45,8,94,-1.0
45,8,95,-1.0
45,9,76,164964.82830512247
45,9,77,161044.9463650067
45,9,78,-1.0
45,9,79,-1.0
45,9,80,-1.0
45,9,81,-1.0
45,9,82,-1.0
45,9,83,-1.0
45,9,84,-1.0
45,9,85,-1.0
45,9,86,-1.0
45,9,87,-1.0
45,9,88,-1.0
45,9,89,-1.0
45,9,90,-1.0
45,9,91,-1.0
45,9,92,-1.0
45,9,93,-1.0
45,9,94,-1.0
45,9,95,-1.0
45,10,76,176763.72961223524
45,10,77,164271.8216616915
45,10,78,-1.0
45,10,79,-1.0
45,10,80,-1.0
45,10,81,-1.0
45,10,82,-1.0
45,10,83,-1.0
45,10,84,-1.0
45,10,85,-1.0
45,10,86,-1.0
45,10,87,-1.0
45,10,88,-1.0
45,10,89,-1.0
45,10,90,-1.0
45,10,91,-1.0
45,10,92,-1.0
45,10,93,-1.0
45,10,94,-1.0
45,10,95,-1.0
45,11,76,175485.86677429944
45,11,77,163673.39667190507
45,11,78,-1.0
45,11,79,-1.0
45,11,80,-1.0
45,11,81,-1.0
45,11,82,-1.0
45,11,83,-1.0
45,11,84,-1.0
45,11,85,-1.0
45,11,86,-1.0
45,11,87,-1.0
45,11,88,-1.0
45,11,89,-1.0
45,11,90,-1.0
45,11,91,-1.0
45,11,92,-1.0
45,11,93,-1.0
45,11,94,-1.0
45,11,95,-1.0
45,12,76,176732.56406329793
45,12,77,159041.8613575199
45,12,78,-1.0
45,12,79,-1.0
45,12,80,-1.0
45,12,81,-1.0
45,12,82,-1.0
45,12,83,-1.0
45,12,84,-1.0
45,12,85,-1.0
45,12,86,-1.0
45,12,87,-1.0
45,12,88,-1.0
45,12,89,-1.0
45,12,90,-1.0
45,12,91,-1.0
45,12,92,-1.0
45,12,93,-1.0
45,12,94,-1.0
45,12,95,-1.0
45,13,76,173710.26453623615
45,13,77,163983.08507719685
45,13,78,-1.0
45,13,79,-1.0
45,13,80,-1.0
45,13,81,-1.0
45,13,82,-1.0
45,13,83,-1.0
45,13,84,-1.0
45,13,85,-1.0
45,13,86,-1.0
45,13,87,-1.0
45,13,88,-1.0
45,13,89,-1.0
45,13,90,-1.0
45,13,91,-1.0
45,13,92,-1.0
45,13,93,-1.0
45,13,94,-1.0
45,13,95,-1.0
45,14,76,168568.46289426772
45,14,77,158235.28164697086
45,14,78,-1.0
45,14,79,-1.0
45,14,80,-1.0
45,14,81,-1.0
45,14,82,-1.0
45,14,83,-1.0
45,14,84,-1.0
45,14,85,-1.0
45,14,86,-1.0
45,14,87,-1.0
45,14,88,-1.0
45,14,89,-1.0
45,14,90,-1.0
45,14,91,-1.0
45,14,92,-1.0
45,14,93,-1.0
45,14,94,-1.0
45,14,95,-1.0
45,15,76,175639.92713563362
45,15,77,165232.47092792077
45,15,78,-1.0
45,15,79,-1.0
45,15,80,-1.0
45,15,81,-1.0
45,15,82,-1.0
45,15,83,-1.0
45,15,84,-1.0
45,15,85,-1.0
45,15,86,-1.0
45,15,87,-1.0
45,15,88,-1.0
45,15,89,-1.0
45,15,90,-1.0
45,15,91,-1.0
45,15,92,-1.0
45,15,93,-1.0
45,15,94,-1.0
45,15,95,-1.0
45,16,76,171573.3540718452
45,16,77,162287.43803836015
45,16,78,-1.0
45,16,79,-1.0
45,16,80,-1.0
45,16,81,-1.0
45,16,82,-1.0
45,16,83,-1.0
45,16,84,-1.0
45,16,85,-1.0
45,16,86,-1.0
45,16,87,-1.0
45,16,88,-1.0
45,16,89,-1.0
45,16,90,-1.0
45,16,91,-1.0
45,16,92,-1.0
45,16,93,-1.0
45,16,94,-1.0
45,16,95,-1.0
45,17,76,173290.3738526635
45,17,77,169737.7197969406
45,17,78,-1.0
45,17,79,-1.0
45,17,80,-1.0
45,17,81,-1.0
45,17,82,-1.0
45,17,83,-1.0
45,17,84,-1.0
45,17,85,-1.0
45,17,86,-1.0
45,17,87,-1.0
45,17,88,-1.0
45,17,89,-1.0
45,17,90,-1.0
45,17,91,-1.0
45,17,92,-1.0
45,17,93,-1.0
45,17,94,-1.0
45,17,95,-1.0
45,18,76,168150.8200338556
45,18,77,165084.500776013
45,18,78,-1.0
45,18,79,-1.0
45,18,80,-1.0
45,18,81,-1.0
45,18,82,-1.0
45,18,83,-1.0
45,18,84,-1.0
45,18,85,-1.0
45,18,86,-1.0
45,18,87,-1.0
45,18,88,-1.0
45,18,89,-1.0
45,18,90,-1.0
45,18,91,-1.0
45,18,92,-1.0
45,18,93,-1.0
45,18,94,-1.0
45,18,95,-1.0
45,19,76,174307.99660075986
45,19,77,165770.5548850237
45,19,78,-1.0
45,19,79,-1.0
45,19,80,-1.0
45,19,81,-1.0
45,19,82,-1.0
45,19,83,-1.0
45,19,84,-1.0
45,19,85,-1.0
45,19,86,-1.0
45,19,87,-1.0
45,19,88,-1.0
45,19,89,-1.0
45,19,90,-1.0
45,19,91,-1.0
45,19,92,-1.0
45,19,93,-1.0
45,19,94,-1.0
45,19,95,-1.0
45,20,76,171755.54150288724
45,20,77,159949.43656972665
45,20,78,-1.0
45,20,79,-1.0
45,20,80,-1.0
45,20,81,-1.0
45,20,82,-1.0
45,20,83,-1.0
45,20,84,-1.0
45,20,85,-1.0
45,20,86,-1.0
45,20,87,-1.0
45,20,88,-1.0
45,20,89,-1.0
45,20,90,-1.0
45,20,91,-1.0
45,20,92,-1.0
45,20,93,-1.0
45,20,94,-1.0
45,20,95,-1.0
45,21,76,167555.24931799152
45,21,77,159886.63240706836
45,21,78,-1.0
45,21,79,-1.0
45,21,80,-1.0
45,21,81,-1.0
45,21,82,-1.0
45,21,83,-1.0
45,21,84,-1.0
45,21,85,-1.0
45,21,86,-1.0
45,21,87,-1.0
45,21,88,-1.0
45,21,89,-1.0
45,21,90,-1.0
45,21,91,-1.0
45,21,92,-1.0
45,21,93,-1.0
45,21,94,-1.0
45,21,95,-1.0
45,22,76,169740.872040631
45,22,77,162348.27338358512
45,22,78,-1.0
45,22,79,-1.0
45,22,80,-1.0
45,22,81,-1.0
45,22,82,-1.0
45,22,83,-1.0
45,22,84,-1.0
45,22,85,-1.0
45,22,86,-1.0
45,22,87,-1.0
45,22,88,-1.0
45,22,89,-1.0
45,22,90,-1.0
45,22,91,-1.0
45,22,92,-1.0
45,22,93,-1.0
45,22,94,-1.0
45,22,95,-1.0
45,23,76,171271.42907214977
45,23,77,164139.74337228414
45,23,78,-1.0
45,23,79,-1.0
45,23,80,-1.0
45,23,81,-1.0
45,23,82,-1.0
45,23,83,-1.0
45,23,84,-1.0
45,23,85,-1.0
45,23,86,-1.0
45,23,87,-1.0
45,23,88,-1.0
45,23,89,-1.0
45,23,90,-1.0
45,23,91,-1.0
45,23,92,-1.0
45,23,93,-1.0
45,23,94,-1.0
45,23,95,-1.0
45,24,76,170500.92509493267
45,24,77,157625.63009378
45,24,78,-1.0
45,24,79,-1.0
45,24,80,-1.0
45,24,81,-1.0
45,24,82,-1.0
45,24,83,-1.0
45,24,84,-1.0
45,24,85,-1.0
45,24,86,-1.0
45,24,87,-1.0
45,24,88,-1.0
45,24,89,-1.0
45,24,90,-1.0
45,24,91,-1.0
45,24,92,-1.0
45,24,93,-1.0
45,24,94,-1.0
45,24,95,-1.0
45,25,76,164610.57672110517
45,25,77,164661.6634625761
45,25,78,-1.0
45,25,79,-1.0
45,25,80,-1.0
45,25,81,-1.0
45,25,82,-1.0
45,25,83,-1.0
45,25,84,-1.0
45,25,85,-1.0
45,25,86,-1.0
45,25,87,-1.0
45,25,88,-1.0
45,25,89,-1.0
45,25,90,-1.0
45,25,91,-1.0
45,25,92,-1.0
45,25,93,-1.0
45,25,94,-1.0
45,25,95,-1.0
45,26,76,175924.33934968727
45,26,77,164550.2750575399
45,26,78,-1.0
45,26,79,-1.0
45,26,80,-1.0
45,26,81,-1.0
45,26,82,-1.0
45,26,83,-1.0
45,26,84,-1.0
45,26,85,-1.0
45,26,86,-1.0
45,26,87,-1.0
45,26,88,-1.0
45,26,89,-1.0
45,26,90,-1.0
45,26,91,-1.0
45,26,92,-1.0
45,26,93,-1.0
45,26,94,-1.0
45,26,95,-1.0
45,27,76,169114.19148025886
45,27,77,161357.26663611067
45,27,78,-1.0
45,27,79,-1.0
45,27,80,-1.0
45,27,81,-1.0
45,27,82,-1.0
45,27,83,-1.0
45,27,84,-1.0
45,27,85,-1.0
45,27,86,-1.0
45,27,87,-1.0
45,27,88,-1.0
45,27,89,-1.0
45,27,90,-1.0
45,27,91,-1.0
45,27,92,-1.0
45,27,93,-1.0
45,27,94,-1.0
45,27,95,-1.0
45,28,76,174705.1212927594
45,28,77,160270.0470859759
45,28,78,-1.0
45,28,79,-1.0
45,28,80,-1.0
45,28,81,-1.0
45,28,82,-1.0
45,28,83,-1.0
45,28,84,-1.0
45,28,85,-1.0
45,28,86,-1.0
45,28,87,-1.0
45,28,88,-1.0
45,28,89,-1.0
45,28,90,-1.0
45,28,91,-1.0
45,28,92,-1.0
45,28,93,-1.0
45,28,94,-1.0
45,28,95,-1.0
45,29,76,175655.61276753538
45,29,77,166185.19138656333
45,29,78,-1.0
45,29,79,-1.0
45,29,80,-1.0
45,29,81,-1.0
45,29,82,-1.0
45,29,83,-1.0
45,29,84,-1.0
45,29,85,-1.0
45,29,86,-1.0
45,29,87,-1.0
45,29,88,-1.0
45,29,89,-1.0
45,29,90,-1.0
45,29,91,-1.0
45,29,92,-1.0
45,29,93,-1.0
45,29,94,-1.0
45,29,95,-1.0
45,30,76,165451.00626152565
45,30,77,158984.21877256045
45,30,78,-1.0
45,30,79,-1.0
45,30,80,-1.0
45,30,81,-1.0
45,30,82,-1.0
45,30,83,-1.0
45,30,84,-1.0
45,30,85,-1.0
45,30,86,-1.0
45,30,87,-1.0
45,30,88,-1.0
45,30,89,-1.0
45,30,90,-1.0
45,30,91,-1.0
45,30,92,-1.0
45,30,93,-1.0
45,30,94,-1.0
45,30,95,-1.0
45,31,76,177995.26015896304
45,31,77,164877.65435311059
45,31,78,-1.0
45,31,79,-1.0
45,31,80,-1.0
45,31,81,-1.0
45,31,82,-1.0
45,31,83,-1.0
45,31,84,-1.0
45,31,85,-1.0
45,31,86,-1.0
45,31,87,-1.0
45,31,88,-1.0
45,31,89,-1.0
45,31,90,-1.0
45,31,91,-1.0
45,31,92,-1.0
45,31,93,-1.0
45,31,94,-1.0
45,31,95,-1.0
45,32,76,173080.75077020054
45,32,77,166052.85631470248
45,32,78,-1.0
45,32,79,-1.0
45,32,80,-1.0
45,32,81,-1.0
45,32,82,-1.0
45,32,83,-1.0
45,32,84,-1.0
45,32,85,-1.0
45,32,86,-1.0
45,32,87,-1.0
45,32,88,-1.0
45,32,89,-1.0
45,32,90,-1.0
45,32,91,-1.0
45,32,92,-1.0
45,32,93,-1.0
45,32,94,-1.0
45,32,95,-1.0
45,33,76,168239.31810725745
45,33,77,160267.8083105705
45,33,78,-1.0
45,33,79,-1.0
45,33,80,-1.0
45,33,81,-1.0
45,33,82,-1.0
45,33,83,-1.0
45,33,84,-1.0
45,33,85,-1.0
45,33,86,-1.0
45,33,87,-1.0
45,33,88,-1.0
45,33,89,-1.0
45,33,90,-1.0
45,33,91,-1.0
45,33,92,-1.0
45,33,93,-1.0
45,33,94,-1.0
45,33,95,-1.0
45,34,76,173009.8592914885
45,34,77,164303.50781355944
45,34,78,-1.0
45,34,79,-1.0
45,34,80,-1.0
45,34,81,-1.0
45,34,82,-1.0
45,34,83,-1.0
45,34,84,-1.0
45,34,85,-1.0
45,34,86,-1.0
45,34,87,-1.0
45,34,88,-1.0
45,34,89,-1.0
45,34,90,-1.0
45,34,91,-1.0
45,34,92,-1.0
45,34,93,-1.0
45,34,94,-1.0
45,34,95,-1.0
45,35,76,167463.0050044491
45,35,77,162700.5918226621
45,35,78,-1.0
45,35,79,-1.0
45,35,80,-1.0
45,35,81,-1.0
45,35,82,-1.0
45,35,83,-1.0
45,35,84,-1.0
45,35,85,-1.0
45,35,86,-1.0
45,35,87,-1.0
45,35,88,-1.0
45,35,89,-1.0
45,35,90,-1.0
45,35,91,-1.0
45,35,92,-1.0
45,35,93,-1.0
45,35,94,-1.0
45,35,95,-1.0
45,36,76,170356.94682224919
45,36,77,156583.51834113192
45,36,78,-1.0
45,36,79,-1.0
45,36,80,-1.0
45,36,81,-1.0
45,36,82,-1.0
45,36,83,-1.0
45,36,84,-1.0
45,36,85,-1.0
45,36,86,-1.0
45,36,87,-1.0
45,36,88,-1.0
45,36,89,-1.0
45,36,90,-1.0
45,36,91,-1.0
45,36,92,-1.0
45,36,93,-1.0
45,36,94,-1.0
45,36,95,-1.0
45,37,76,176623.7077161004
45,37,77,162494.02961232213
45,37,78,-1.0
45,37,79,-1.0
45,37,80,-1.0
45,37,81,-1.0
45,37,82,-1.0
45,37,83,-1.0
45,37,84,-1.0
45,37,85,-1.0
45,37,86,-1.0
45,37,87,-1.0
45,37,88,-1.0
45,37,89,-1.0
45,37,90,-1.0
45,37,91,-1.0
45,37,92,-1.0
45,37,93,-1.0
45,37,94,-1.0
45,37,95,-1.0
45,38,76,178054.89612771026
45,38,77,160036.28091108165
45,38,78,-1.0
45,38,79,-1.0
45,38,80,-1.0
45,38,81,-1.0
45,38,82,-1.0
45,38,83,-1.0
45,38,84,-1.0
45,38,85,-1.0
45,38,86,-1.0
45,38,87,-1.0
45,38,88,-1.0
45,38,89,-1.0
45,38,90,-1.0
45,38,91,-1.0
45,38,92,-1.0
45,38,93,-1.0
45,38,94,-1.0
45,38,95,-1.0
45,39,76,175765.34747145203
45,39,77,157608.2209749184
45,39,78,-1.0
45,39,79,-1.0
45,39,80,-1.0
45,39,81,-1.0
45,39,82,-1.0
45,39,83,-1.0
45,39,84,-1.0
45,39,85,-1.0
45,39,86,-1.0
45,39,87,-1.0
45,39,88,-1.0
45,39,89,-1.0
45,39,90,-1.0
45,39,91,-1.0
45,39,92,-1.0
45,39,93,-1.0
45,39,94,-1.0
45,39,95,-1.0
45,40,76,174737.16469938378
45,40,77,164178.2025531058
45,40,78,-1.0
45,40,79,-1.0
45,40,80,-1.0
45,40,81,-1.0
45,40,82,-1.0
45,40,83,-1.0
45,40,84,-1.0
45,40,85,-1.0
45,40,86,-1.0
45,40,87,-1.0
45,40,88,-1.0
45,40,89,-1.0
45,40,90,-1.0
45,40,91,-1.0
45,40,92,-1.0
45,40,93,-1.0
45,40,94,-1.0
45,40,95,-1.0
45,41,76,171212.86980636086
45,41,77,162001.2252022189
45,41,78,-1.0
45,41,79,-1.0
45,41,80,-1.0
45,41,81,-1.0
45,41,82,-1.0
45,41,83,-1.0
45,41,84,-1.0
45,41,85,-1.0
45,41,86,-1.0
45,41,87,-1.0
45,41,88,-1.0
45,41,89,-1.0
45,41,90,-1.0
45,41,91,-1.0
45,41,92,-1.0
45,41,93,-1.0
45,41,94,-1.0
45,41,95,-1.0
45,42,76,168665.8535892861
45,42,77,159730.40187387078
45,42,78,-1.0
45,42,79,-1.0
45,42,80,-1.0
45,42,81,-1.0
45,42,82,-1.0
45,42,83,-1.0
45,42,84,-1.0
45,42,85,-1.0
45,42,86,-1.0
45,42,87,-1.0
45,42,88,-1.0
45,42,89,-1.0
45,42,90,-1.0
45,42,91,-1.0
45,42,92,-1.0
45,42,93,-1.0
45,42,94,-1.0
45,42,95,-1.0
45,43,76,170135.39620390267
45,43,77,159492.18673052473
45,43,78,-1.0
45,43,79,-1.0
45,43,80,-1.0
45,43,81,-1.0
45,43,82,-1.0
45,43,83,-1.0
45,43,84,-1.0
45,43,85,-1.0
45,43,86,-1.0
45,43,87,-1.0
45,43,88,-1.0
45,43,89,-1.0
45,43,90,-1.0
45,43,91,-1.0
45,43,92,-1.0
45,43,93,-1.0
45,43,94,-1.0
45,43,95,-1.0
45,44,76,168781.69114625052
45,44,77,159173.10709576306
45,44,78,-1.0
45,44,79,-1.0
45,44,80,-1.0
45,44,81,-1.0
45,44,82,-1.0
45,44,83,-1.0
45,44,84,-1.0
45,44,85,-1.0
45,44,86,-1.0
45,44,87,-1.0
45,44,88,-1.0
45,44,89,-1.0
45,44,90,-1.0
45,44,91,-1.0
45,44,92,-1.0
45,44,93,-1.0
45,44,94,-1.0
45,44,95,-1.0
45,45,76,173677.9165452093
45,45,77,156416.07587407262
45,45,78,-1.0
45,45,79,-1.0
45,45,80,-1.0
45,45,81,-1.0
45,45,82,-1.0
45,45,83,-1.0
45,45,84,-1.0
45,45,85,-1.0
45,45,86,-1.0
45,45,87,-1.0
45,45,88,-1.0
45,45,89,-1.0
45,45,90,-1.0
45,45,91,-1.0
45,45,92,-1.0
45,45,93,-1.0
45,45,94,-1.0
45,45,95,-1.0
45,46,76,169422.71689128014
45,46,77,161153.83463401432
45,46,78,-1.0
45,46,79,-1.0
45,46,80,-1.0
45,46,81,-1.0
45,46,82,-1.0
45,46,83,-1.0
45,46,84,-1.0
45,46,85,-1.0
45,46,86,-1.0
45,46,87,-1.0
45,46,88,-1.0
45,46,89,-1.0
45,46,90,-1.0
45,46,91,-1.0
45,46,92,-1.0
45,46,93,-1.0
45,46,94,-1.0
45,46,95,-1.0
45,47,76,170019.0005186433
45,47,77,159326.9438067693
45,47,78,-1.0
45,47,79,-1.0
45,47,80,-1.0
45,47,81,-1.0
45,47,82,-1.0
45,47,83,-1.0
45,47,84,-1.0
45,47,85,-1.0
45,47,86,-1.0
45,47,87,-1.0
45,47,88,-1.0
45,47,89,-1.0
45,47,90,-1.0
45,47,91,-1.0
45,47,92,-1.0
45,47,93,-1.0
45,47,94,-1.0
45,47,95,-1.0
45,48,76,174512.58241436083
45,48,77,162775.91557778054
45,48,78,-1.0
45,48,79,-1.0
45,48,80,-1.0
45,48,81,-1.0
45,48,82,-1.0
45,48,83,-1.0
45,48,84,-1.0
45,48,85,-1.0
45,48,86,-1.0
45,48,87,-1.0
45,48,88,-1.0
45,48,89,-1.0
45,48,90,-1.0
45,48,91,-1.0
45,48,92,-1.0
45,48,93,-1.0
45,48,94,-1.0
45,48,95,-1.0
45,49,76,180105.9002235878
45,49,77,160755.2127276441
45,49,78,-1.0
45,49,79,-1.0
45,49,80,-1.0
45,49,81,-1.0
45,49,82,-1.0
45,49,83,-1.0
45,49,84,-1.0
45,49,85,-1.0
45,49,86,-1.0
45,49,87,-1.0
45,49,88,-1.0
45,49,89,-1.0
45,49,90,-1.0
45,49,91,-1.0
45,49,92,-1.0
45,49,93,-1.0
45,49,94,-1.0
45,49,95,-1.0
45,50,76,176938.8692208632
45,50,77,158576.9051281661
45,50,78,-1.0
45,50,79,-1.0
45,50,80,-1.0
45,50,81,-1.0
45,50,82,-1.0
45,50,83,-1.0
45,50,84,-1.0
45,50,85,-1.0
45,50,86,-1.0
45,50,87,-1.0
45,50,88,-1.0
45,50,89,-1.0
45,50,90,-1.0
45,50,91,-1.0
45,50,92,-1.0
45,50,93,-1.0
45,50,94,-1.0
45,50,95,-1.0
45,51,76,169201.34773271368
45,51,77,157351.5498912345
45,51,78,-1.0
45,51,79,-1.0
45,51,80,-1.0
45,51,81,-1.0
45,51,82,-1.0
45,51,83,-1.0
45,51,84,-1.0
45,51,85,-1.0
45,51,86,-1.0
45,51,87,-1.0
45,51,88,-1.0
45,51,89,-1.0
45,51,90,-1.0
45,51,91,-1.0
45,51,92,-1.0
45,51,93,-1.0
45,51,94,-1.0
45,51,95,-1.0
45,52,76,170867.03288824577
45,52,77,158290.59809830293
45,52,78,-1.0
45,52,79,-1.0
45,52,80,-1.0
45,52,81,-1.0
45,52,82,-1.0
45,52,83,-1.0
45,52,84,-1.0
45,52,85,-1.0
45,52,86,-1.0
45,52,87,-1.0
45,52,88,-1.0
45,52,89,-1.0
45,52,90,-1.0
45,52,91,-1.0
45,52,92,-1.0
45,52,93,-1.0
45,52,94,-1.0
45,52,95,-1.0
45,53,76,177493.71141640499
45,53,77,163764.8143913364
45,53,78,-1.0
45,53,79,-1.0
45,53,80,-1.0
45,53,81,-1.0
45,53,82,-1.0
45,53,83,-1.0
45,53,84,-1.0
45,53,85,-1.0
45,53,86,-1.0
45,53,87,-1.0
45,53,88,-1.0
45,53,89,-1.0
45,53,90,-1.0
45,53,91,-1.0
45,53,92,-1.0
45,53,93,-1.0
45,53,94,-1.0
45,53,95,-1.0
45,54,76,172863.85203639374
45,54,77,157311.5599830763
45,54,78,-1.0
45,54,79,-1.0
45,54,80,-1.0
45,54,81,-1.0
45,54,82,-1.0
45,54,83,-1.0
45,54,84,-1.0
45,54,85,-1.0
45,54,86,-1.0
45,54,87,-1.0
45,54,88,-1.0
45,54,89,-1.0
45,54,90,-1.0
45,54,91,-1.0
45,54,92,-1.0
45,54,93,-1.0
45,54,94,-1.0
45,54,95,-1.0
45,55,76,169221.0633424879
45,55,77,157996.18031567198
45,55,78,-1.0
45,55,79,-1.0
45,55,80,-1.0
45,55,81,-1.0
45,55,82,-1.0
45,55,83,-1.0
45,55,84,-1.0
45,55,85,-1.0
45,55,86,-1.0
45,55,87,-1.0
45,55,88,-1.0
45,55,89,-1.0
45,55,90,-1.0
45,55,91,-1.0
45,55,92,-1.0
45,55,93,-1.0
45,55,94,-1.0
45,55,95,-1.0
45,56,76,166688.33758114267
45,56,77,160539.1894760083
45,56,78,-1.0
45,56,79,-1.0
45,56,80,-1.0
45,56,81,-1.0
45,56,82,-1.0
45,56,83,-1.0
45,56,84,-1.0
45,56,85,-1.0
45,56,86,-1.0
45,56,87,-1.0
45,56,88,-1.0
45,56,89,-1.0
45,56,90,-1.0
45,56,91,-1.0
45,56,92,-1.0
45,56,93,-1.0
45,56,94,-1.0
45,56,95,-1.0
45,57,76,174996.2815756723
45,57,77,153622.0371342143
45,57,78,-1.0
45,57,79,-1.0
45,57,80,-1.0
45,57,81,-1.0
45,57,82,-1.0
45,57,83,-1.0
45,57,84,-1.0
45,57,85,-1.0
45,57,86,-1.0
45,57,87,-1.0
45,57,88,-1.0
45,57,89,-1.0
45,57,90,-1.0
45,57,91,-1.0
45,57,92,-1.0
45,57,93,-1.0
45,57,94,-1.0
45,57,95,-1.0
45,58,76,171126.25495749706
45,58,77,157794.67953575932
45,58,78,-1.0
45,58,79,-1.0
45,58,80,-1.0
45,58,81,-1.0
45,58,82,-1.0
45,58,83,-1.0
45,58,84,-1.0
45,58,85,-1.0
45,58,86,-1.0
45,58,87,-1.0
45,58,88,-1.0
45,58,89,-1.0
45,58,90,-1.0
45,58,91,-1.0
45,58,92,-1.0
45,58,93,-1.0
45,58,94,-1.0
45,58,95,-1.0
45,59,76,172763.63654129434
45,59,77,164054.55884646933
45,59,78,-1.0
45,59,79,-1.0
45,59,80,-1.0
45,59,81,-1.0
45,59,82,-1.0
45,59,83,-1.0
45,59,84,-1.0
45,59,85,-1.0
45,59,86,-1.0
45,59,87,-1.0
45,59,88,-1.0
45,59,89,-1.0
45,59,90,-1.0
45,59,91,-1.0
45,59,92,-1.0
45,59,93,-1.0
45,59,94,-1.0
45,59,95,-1.0
45,60,76,170058.6163729668
45,60,77,165356.7691374841
45,60,78,-1.0
45,60,79,-1.0
45,60,80,-1.0
45,60,81,-1.0
45,60,82,-1.0
45,60,83,-1.0
45,60,84,-1.0
45,60,85,-1.0
45,60,86,-1.0
45,60,87,-1.0
45,60,88,-1.0
45,60,89,-1.0
45,60,90,-1.0
45,60,91,-1.0
45,60,92,-1.0
45,60,93,-1.0
45,60,94,-1.0
45,60,95,-1.0
45,61,76,174913.66168807907
45,61,77,162921.16947172928
45,61,78,-1.0
45,61,79,-1.0
45,61,80,-1.0
45,61,81,-1.0
45,61,82,-1.0
45,61,83,-1.0
45,61,84,-1.0
45,61,85,-1.0
45,61,86,-1.0
45,61,87,-1.0
45,61,88,-1.0
45,61,89,-1.0
45,61,90,-1.0
45,61,91,-1.0
45,61,92,-1.0
45,61,93,-1.0
45,61,94,-1.0
45,61,95,-1.0
45,62,76,167208.86454491198
45,62,77,165046.3728718543
45,62,78,-1.0
45,62,79,-1.0
45,62,80,-1.0
45,62,81,-1.0
45,62,82,-1.0
45,62,83,-1.0
45,62,84,-1.0
45,62,85,-1.0
45,62,86,-1.0
45,62,87,-1.0
45,62,88,-1.0
45,62,89,-1.0
45,62,90,-1.0
45,62,91,-1.0
45,62,92,-1.0
45,62,93,-1.0
45,62,94,-1.0
45,62,95,-1.0
45,63,76,173651.81703167144
45,63,77,159588.71183954418
45,63,78,-1.0
45,63,79,-1.0
45,63,80,-1.0
45,63,81,-1.0
45,63,82,-1.0
45,63,83,-1.0
45,63,84,-1.0
45,63,85,-1.0
45,63,86,-1.0
45,63,87,-1.0
45,63,88,-1.0
45,63,89,-1.0
45,63,90,-1.0
45,63,91,-1.0
45,63,92,-1.0
45,63,93,-1.0
45,63,94,-1.0
45,63,95,-1.0
45,64,76,167107.68396120524
45,64,77,157436.44047807672
45,64,78,-1.0
45,64,79,-1.0
45,64,80,-1.0
45,64,81,-1.0
45,64,82,-1.0
45,64,83,-1.0
45,64,84,-1.0
45,64,85,-1.0
45,64,86,-1.0
45,64,87,-1.0
45,64,88,-1.0
45,64,89,-1.0
45,64,90,-1.0
45,64,91,-1.0
45,64,92,-1.0
45,64,93,-1.0
45,64,94,-1.0
45,64,95,-1.0
45,65,76,177097.0562851986
45,65,77,159818.9805001465
45,65,78,-1.0
45,65,79,-1.0
45,65,80,-1.0
45,65,81,-1.0
45,65,82,-1.0
45,65,83,-1.0
45,65,84,-1.0
45,65,85,-1.0
45,65,86,-1.0
45,65,87,-1.0
45,65,88,-1.0
45,65,89,-1.0
45,65,90,-1.0
45,65,91,-1.0
45,65,92,-1.0
45,65,93,-1.0
45,65,94,-1.0
45,65,95,-1.0
45,66,76,171583.23002631092
45,66,77,159782.26960144396
45,66,78,-1.0
45,66,79,-1.0
45,66,80,-1.0
45,66,81,-1.0
45,66,82,-1.0
45,66,83,-1.0
45,66,84,-1.0
45,66,85,-1.0
45,66,86,-1.0
45,66,87,-1.0
45,66,88,-1.0
45,66,89,-1.0
45,66,90,-1.0
45,66,91,-1.0
45,66,92,-1.0
45,66,93,-1.0
45,66,94,-1.0
45,66,95,-1.0
45,67,76,170666.4440907464
45,67,77,163268.20230522973
45,67,78,-1.0
45,67,79,-1.0
45,67,80,-1.0
45,67,81,-1.0
45,67,82,-1.0
45,67,83,-1.0
45,67,84,-1.0
45,67,85,-1.0
45,67,86,-1.0
45,67,87,-1.0
45,67,88,-1.0
45,67,89,-1.0
45,67,90,-1.0
45,67,91,-1.0
45,67,92,-1.0
45,67,93,-1.0
45,67,94,-1.0
45,67,95,-1.0
45,68,76,169421.79990918483
45,68,77,158797.1680880936
45,68,78,-1.0
45,68,79,-1.0
45,68,80,-1.0
45,68,81,-1.0
45,68,82,-1.0
45,68,83,-1.0
45,68,84,-1.0
45,68,85,-1.0
45,68,86,-1.0
45,68,87,-1.0
45,68,88,-1.0
45,68,89,-1.0
45,68,90,-1.0
45,68,91,-1.0
45,68,92,-1.0
45,68,93,-1.0
45,68,94,-1.0
45,68,95,-1.0
45,69,76,166097.41820736544
45,69,77,157430.4285626897
45,69,78,-1.0
45,69,79,-1.0
45,69,80,-1.0
45,69,81,-1.0
45,69,82,-1.0
45,69,83,-1.0
